processid,sampleid,recordID,catalognum,fieldnum,institution_storing,collection_code,bin_uri,phylum_taxID,phylum_name,class_taxID,class_name,order_taxID,order_name,family_taxID,family_name,subfamily_taxID,subfamily_name,genus_taxID,genus_name,species_taxID,species_name,subspecies_taxID,subspecies_name,identification_provided_by,identification_method,identification_reference,tax_note,voucher_status,tissue_type,collection_event_id,collectors,collectiondate_start,collectiondate_end,collectiontime,collection_note,site_code,sampling_protocol,lifestage,sex,reproduction,habitat,associated_specimens,associated_taxa,extrainfo,notes,lat,lon,coord_source,coord_accuracy,elev,depth,elev_accuracy,depth_accuracy,country,province_state,region,sector,exactsite,image_ids,image_urls,media_descriptors,captions,copyright_holders,copyright_years,copyright_licenses,copyright_institutions,photographers
PARG497-16,84645,6815960,,PLN30T,University of Puerto Rico at Mayaguez,,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,Lionfish_F1_rev_R7_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"offshore reef, tissue sample",17.891,-67.008,,,,18,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Shelf Edge,,,,,,,,,,
PARG509-16,959866,6815972,,PLN10L,University of Puerto Rico at Mayaguez,,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,Lionfish_F13_rev_R1_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"offshore reef, liquid sample",17.891,-67.008,,,,18,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Shelf Edge,Old Buoy,,,,,,,,,
PARG512-16,48026,6815975,,PLN02T,University of Puerto Rico at Mayaguez,,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,Lionfish_F13_rev_R2_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"inshore reef, tissue sample",17.957,-67.073,,,,9,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Pelotas,Region 2,,,,,,,,,
PARG530-16,340066,6815993,,PLN23L,University of Puerto Rico at Mayaguez,,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,Lionfish_F14_rev_R7_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"offshore reef, liquid sample",17.891,-67.008,,,,18,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Shelf Edge,,,,,,,,,,
PARG553-16,230397,6816016,,PL005T,University of Puerto Rico at Mayaguez,,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,Lionfish_F2_rev_R6_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"inshore reef, tissue sample",17.957,-67.073,,,,9,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Pelotas,,,,,,,,,,
PARG567-16,176969,6816030,,PL006T,University of Puerto Rico at Mayaguez,,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,Lionfish_F3_rev_R5_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"inshore reef, tissue sample",17.957,-67.073,,,,9,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Pelotas,,,,,,,,,,
PARG574-16,185814,6816037,,PL020T,University of Puerto Rico at Mayaguez,,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,Lionfish_F4_rev_R2_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"inshore reef, tissue sample",17.957,-67.073,,,,9,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Pelotas,Region 2,,,,,,,,,
PARG593-16,57950,6816056,,PL001T,University of Puerto Rico at Mayaguez,,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,Lionfish_F5_rev_R4_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"inshore reef, tissue sample",17.957,-67.073,,,,9,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Pelotas,,,,,,,,,,
PARG598-16,70550,6816061,,PLN44L,University of Puerto Rico at Mayaguez,,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,Lionfish_F5_rev_R7_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"offshore reef, liquid sample",17.891,-67.008,,,,18,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Shelf Edge,,,,,,,,,,
PARG613-16,31302,6816076,,PL007L,University of Puerto Rico at Mayaguez,,,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,Lionfish_F7_rev_R1_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"inshore reef, liquid sample",17.957,-67.073,,,,9,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Pelotas,,,,,,,,,,
PARG619-16,78250,6816082,,UNCLASS,University of Puerto Rico at Mayaguez,,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,Lionfish_F7_rev_R5_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,,,,,,,,,,Puerto Rico,Lajas,La Parguera Natural Reserve,,,,,,,,,,,
PARG640-16,163408,6816103,,PLN22T,University of Puerto Rico at Mayaguez,,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,Lionfish_F9_rev_R7_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"offshore reef, tissue sample",17.891,-67.008,,,,18,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Shelf Edge,,,,,,,,,,
PARG644-16,164566,6816107,,PLN12T,University of Puerto Rico at Mayaguez,,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,F_m26_rev_R4_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"offshore reef, tissue sample",17.891,-67.008,,,,18,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Shelf Edge,Old Buoy,,,,,,,,,
PARG646-16,96324,6816109,,PLN12L,University of Puerto Rico at Mayaguez,,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,F_m26_rev_R4_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"offshore reef, liquid sample",17.891,-67.008,,,,18,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Shelf Edge,Old Buoy,,,,,,,,,
PARG667-16,79566,6816130,,PLN22L,University of Puerto Rico at Mayaguez,,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,Chelsea A Harms Tuohy,DNA Metabarcoding,"Linnaeus, 1758",,DNA/Tissue Vouchered Only,R_barcodes7_m26_80,,Chelsea Harms-Tuohy,,,,,,,,,,,,,from lionfish stomach contents,"offshore reef, tissue sample",17.891,-67.008,,,,18,,,Puerto Rico,Lajas,La Parguera Natural Reserve,Shelf Edge,,,,,,,,,,
RFSIO242-18,T0503_003,9349033,T0503_003,T0503_003,Institut Halieutique et des Sciences Marines,,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,Henitsoa Jaonalison,Morphology,"Bennett, 1828",,E-Vouchered:DNA/Tissue+Photo,Muscle+Caudal fin,,Henitsoa Jaonalison,,,,,,,,,,,,,,,-23.6485,43.6431,,,,,,,Madagascar,Toliara,Atsimo-Andrefana,,,3435988,http://www.boldsystems.org/pics/RFSIO/T0503_003+1543344726.jpg,Lateral,,Henitsoa Jaonalison,2018,CreativeCommons - Attribution Non-Commercial Share-Alike,"IH.SM, Toliara, Madagascar",Henitsoa Jaonalison
SBF193-11,NBE0462,1844322,NBE0462,NBE0462,"Universite de La Reunion, Laboratoire d'Ecologie Marine",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,Serge Planes,,"Bennett, 1828",,,,,"Serge Planes, Nicolas Hubert, Henrich Bruggemann",,,,,,,,,,,,,Identifiers: Nicolas Hubert & Henrich Bruggemann,,-13.41,48.3,,,,10,,,Madagascar,Antananarivo,Ouest,Nosy Be,Ambanoro bay,1030611,http://www.boldsystems.org/pics/SBF/NBE0462+1210411356.JPG,Lateral,,,,No Rights Reserved,,Serge Planes
SBF284-11,NBE0618,1844413,NBE0618,NBE0618,"Universite de La Reunion, Laboratoire d'Ecologie Marine",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,Serge Planes,,"Bennett, 1828",,,,,"Serge Planes, Nicolas Hubert, Henrich Bruggemann",,,,,,,,,,,,,Identifiers: Nicolas Hubert & Henrich Bruggemann,,-13.48,48.23,,,,15,,,Madagascar,Antananarivo,Ouest,Nosy Be,Nosy Tanikely-Sud,1030701,http://www.boldsystems.org/pics/SBF/NBE0618+1210524434.JPG,Lateral,,,,No Rights Reserved,,Serge Planes
TZAIB378-06,HLC-12395,256573,,HLC-12395,Royal Ontario Museum,,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,Daniel Yanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,245764,http://www.boldsystems.org/pics/TZAIX/HLC-12395+1200344846.jpg,Lateral,,CBG Photography Group,2010,CreativeCommons - Attribution,Centre for Biodiversity Genomics,CBG Photography Group
TZAIB894-07,HLC-15224,534084,,HLC-15224,Royal Ontario Museum,,BOLD:AAB2674,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10738,Pterois antennata,,,,,"Bloch, 1787",,,,,Daniel Yanke,,,,,,,A,,S,,,,FAO-71,,10.145,106.985,,,,,,,Vietnam,Thanh Pho-Ho Chi Minh,Ho Chi Min City,E51 Nouyen Oanh St.,,,,,,,,,,
TZAIC014-05,HLC-TSZ-014,192982,,HLC-TSZ-014,Royal Ontario Museum,,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,Daniel Yanke,,,,,,,,,,,,,FAO-71,Aqua Morindo (Supplier),-6.079,106.837,,,,,,,Indonesia,Jakarta Raya,Jakarta,J.L. Lenteng Agung No.9,,101135,http://www.boldsystems.org/pics/TZAIC/HLC-TSZ-014+1148575064.jpg,Lateral,Lateral,CBG Photography Group,2010,CreativeCommons - Attribution,Centre for Biodiversity Genomics,CBG Photography Group
TZAIC443-05,HLC-11151,193411,,HLC-11151,Centre for Biodiversity Genomics,,BOLD:AAB2674,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10738,Pterois antennata,,,,,"Bloch, 1787",,,,,Daniel Yanke,,,,,,,,,,,,,FAO-71,Safex (Supplier),10.145,106.985,,,,,,,Vietnam,Thanh Pho-Ho Chi Minh,Ho Chi Min City,E51 Nouyen Oanh St.,,101102,http://www.boldsystems.org/pics/TZAIC/HLC-11151+1148575584.jpg,Lateral,Lateral,CBG Photography Group,2010,CreativeCommons - Attribution,Centre for Biodiversity Genomics,CBG Photography Group
WLIND574-07,WL-M574,553107,,ptml-A,"National Bureau of Fish Genetic Resources, India",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,Wazir S. Lakra,,"Bennett, 1828",,,,,,,,,,,,,,,,,,FAO-57,,17.75,83.3333,,,,,,,India,Andhra Pradesh,Vishakhapatnam,,,,,,,,,,,
ZOSKT1586-16,KU892817,7067267,0278-080,,"Academia Sinica, Cryobanking Program",,BOLD:AAE8466,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,195982,Pterois lunulata,,,P. L. Lin,,"Temminck & Schlegel, 1843",,,,,,,,,,,,,,,,,,,,38.0733,104.691,Coordinates from country centroid,,,,,,China,,,,,,,,,,,,,
DBEEZ055-23,EEZ339,18147483,,EEZ339,"South China Sea Repository and Reference Centre (RRC), Universiti Malaysia Terengganu",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,91605,Pterois russelii,,,Tun Nurul Aimi Mat Jaafar,Taxonomic keys,"Bennett, 1831",,,,,TNAMJ,,,,EEZ OFFSHORE DEMERSAL SURVEY,,Trawl,,,,Ocean,,,,,3.708,104.375,,,,,,,Pacific Ocean,,South China Sea,Malaysia,St.130,9524733,http://www.boldsystems.org/pics/DBEEZ/EEZ339+1679805900.JPG,Lateral,,,2023,CreativeCommons - Attribution Non-Commercial Share-Alike,Universiti Malaysia Terengganu,
DSFSE580-08,ADC08 Smith 149.8 #3,838601,,ADC08 Smith 149.8 #3,South African Institute for Aquatic Biodiversity,,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,Allan D. Connell,,"Bennett, 1828",,,,,,,,,,,,,,,,,,FAO-51,,-29.867,31.058,,,,2,,,South Africa,,,,Vetch`s Pier,,,,,,,,,
DSFSF505-09,ADC09_149.8#2,1250739,,ADC09_149.8#2,South African Institute for Aquatic Biodiversity,,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,Allan D. Connell,,"Bennett, 1828",,,,,ORI,,,,,,,,,,,,,FAO-51,,-29.867,31.048,,,,2,,,South Africa,,,,Vetch`s,,,,,,,,,
FOAG304-08,BW-A4181,745803,NMV A 29676-004,GT 1555,"Museums Victoria, Australia",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,191705,Pterois sp.,,,John J Pogonoski,,,,,,,M Gomon & D Bray (Museum Victoria),,,,,,,,,,,,,FAO-57,,-15.081,121.807,,,,90,,,Australia,Western Australia,north west slope,,NW of Cape Leveque,,,,,,,,,
FOAO1945-19,BW-A15027,10420865,CSIRO H 8235-11,GT 11722,"CSIRO, Australian National Fish Collection",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,91605,Pterois russelii,,,Mizuki Matsunuma,,"Bennett, 1831",,,,,,,,,,,,,,,,,,,,-19.8185,116.801,,,,,,,Australia,Western Australia,,,N of Dampier Archipelago (Pilbara Fish Trawl Fishe,,,,,,,,,
FUT204-18,FUT-204,9554982,USNM:FISH:446222,FUT-204,"Smithsonian Institution, National Museum of Natural History",,BOLD:AAE8465,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,64365,Pterois radiata,,,Jeff Williams,,"Cuvier, 1829",,Vouchered:Registered Collection,,,J. Williams & S. Planes,,,,Collected between 15-20 meters.,,,,,,,,,SL=105 mm.,,-14.3325,-177.999,,,,15,,-5,France,Wallis and Futuna Islands,Futuna,,"Wallis and Futuna, Alofi Island, east point, outer",3477016,http://www.boldsystems.org/pics/FUT/USNM_446222_photograph_FUT-204_105mmSL_FUT-2016-06+1549569666.JPG,Lateral,USNM 446222 photograph lateral view,,2016,CreativeCommons – Attribution Non-Commercial (by-nc),Smithsonian Institution National Museum of Natural History,Jeffrey T. Williams
GAMBA794-12,GAM-667,2935773,USNM:FISH:403000,GAM-667,"Smithsonian Institution, National Museum of Natural History",,BOLD:AAB2674,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10738,Pterois antennata,,,Jeff Williams,,"Bloch, 1787",,Vouchered:Registered Collection,,,"Jeff Williams, Serge Planes, Michel Kulbicki, Pierre Sasal, Erwan Delrieu-Trottin, Bernard Banaigs, Christophe Menniti",,,,"Collection depth: 0-1 m.|Gambier Archipelago, due east of Mangareva, in lagoon on inside of barrier reef on northeast end of archipelago. In Hoa channel between Vaiatekeue and another small islet, rock and coral, low tide.",,,,,,,,,,SL=72.1 mm.,-23.0661,-134.906,,,,,,-1,French Polynesia,Tuamotu-Gambier,,,,3204714,http://www.boldsystems.org/pics/GAMBA/USNM_403000_photograph_GAM_667_72.1mmSL_GAM_2010_35+1507819336.JPG,Lateral,USNM 403000 photograph lateral view,,2010,CreativeCommons – Attribution Non-Commercial (by-nc),Smithsonian Institution National Museum of Natural History,Jeffrey T. Williams
GBMIN119422-17,KT358525,8464320,,KT358525,"Mined from GenBank, NCBI",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,91605,Pterois russelii,,,,,"Bennett, 1831",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMIN124332-17,KT358535,8478513,,KT358535,"Mined from GenBank, NCBI",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,,,"Linnaeus, 1758",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMIN124333-17,KT358541,8478514,,KT358541,"Mined from GenBank, NCBI",,BOLD:AAB2675,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,,,"Linnaeus, 1758",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNB9471-20,MN150193,11563894,,MN150193,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNB9477-20,MN150199,11563900,,MN150199,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNB9478-20,MN150200,11563901,,MN150200,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNB9501-20,MN150223,11563924,,MN150223,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNC19181-20,MT881563,12402282,PGN_719,MT881563,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Indonesia,,,,,,,,,,,,,
GBMNE42455-21,OK326929,14274664,PMISK02,,"Mined from GenBank, NCBI",,,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNE42456-21,OK326930,14274665,PMISK03,,"Mined from GenBank, NCBI",,,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNE42467-21,MZ675780,14274676,MZ675780,,"Mined from GenBank, NCBI",,,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNE42469-21,MZ675778,14274678,MZ675778,,"Mined from GenBank, NCBI",,,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNE42479-21,OK326943,14274688,PVISK07,,"Mined from GenBank, NCBI",,,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,,,"Linnaeus, 1758",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNE42486-21,MZ675771,14274695,MZ675771,,"Mined from GenBank, NCBI",,,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,,,"Linnaeus, 1758",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNE42489-21,MZ675768,14274698,MZ675768,,"Mined from GenBank, NCBI",,,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,47144,Pterois volitans,,,,,"Linnaeus, 1758",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNE77960-22,MZ317586,16489849,,,"Mined from GenBank, NCBI",,BOLD:AAB5916,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,991710,Pterois paucispinula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBMNF47586-22,OM128427,15413463,TR-AYV1,OM128427,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47594-22,OL691675,15413471,,OL691675,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47595-22,OL691676,15413472,,OL691676,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47611-22,OL691692,15413488,,OL691692,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47613-22,OL691694,15413490,,OL691694,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47677-22,OL691758,15413554,,OL691758,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
GBMNF47679-22,OL691760,15413556,,OL691760,"Mined from GenBank, NCBI",,BOLD:AAB8146,18,Chordata,77,Actinopterygii,258,Scorpaeniformes,1282,Scorpaenidae,47142,Pteroinae,4014,Pterois,10737,Pterois miles,,,,,"Bennett, 1828",,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,,,,,,,,,,,,,
